Estação ,Sensores ,Data Hora,Valor ,,,,,
ITAPIPOCA,Precipit. Pluviométrica (mm),2013-04-05 18:00:00,11.40,,,,,
ITAPIPOCA,Direção do vento (graus),2013-04-05 18:00:00,303.00,,,,,
IGUATU,Veloc. do vento media 10m (m/s),2013-04-05 18:00:00,0.00,,,,,
IGUATU,Umidade Relativa (%),2013-04-05 18:00:00,52.80,,,,,
IGUATU,Temp. do Ar (ºC),2013-04-05 18:00:00,32.80,,,,,
IGUATU,Rad. Inc. total (MJ/m2),2013-04-05 18:00:00,7.38,,,,,
IGUATU,Pressão atmosférica (hPa),2013-04-05 18:00:00,983.60,,,,,
IGUATU,Precipit. Pluviométrica (mm),2013-04-05 18:00:00,1.60,,,,,
IGUATU,Direção do vento (graus),2013-04-05 18:00:00,0.00,,,,,
IBARETAMA,Veloc. do vento media 10m (m/s),2013-04-05 18:00:00,0.00,,,,,
IBARETAMA,Umidade Relativa (%),2013-04-05 18:00:00,12.80,,,,,
IBARETAMA,Temp. do Ar (ºC),2013-04-05 18:00:00,10.70,,,,,
IBARETAMA,Rad. Inc. total (MJ/m2),2013-04-05 18:00:00,2.68,,,,,
IBARETAMA,Pressão atmosférica (hPa),2013-04-05 18:00:00,1054.70,,,,,
IBARETAMA,Precipit. Pluviométrica (mm),2013-04-05 18:00:00,0.00,,,,,
IBARETAMA,Direção do vento (graus),2013-04-05 18:00:00,0.00,,,,,
CRATO,Veloc. do vento media 10m (m/s),2013-04-05 18:00:00,2.40,,,,,
CRATO,Umidade Relativa (%),2013-04-05 18:00:00,76.80,,,,,
CRATO,Temp. do Ar (ºC),2013-04-05 18:00:00,23.50,,,,,
CRATO,Rad. Inc. total (MJ/m2),2013-04-05 18:00:00,6.58,,,,,
CRATO,Pressão atmosférica (hPa),2013-04-05 18:00:00,912.30,,,,,
CRATO,Precipit. Pluviométrica (mm),2013-04-05 18:00:00,0.20,,,,,
CRATO,Direção do vento (graus),2013-04-05 18:00:00,12.00,,,,,
CEDRO,Veloc. do vento media 10m (m/s),2013-04-05 18:00:00,1.80,,,,,
CEDRO,Umidade Relativa (%),2013-04-05 18:00:00,62.40,,,,,
CEDRO,Temp. do Ar (ºC),2013-04-05 18:00:00,30.70,,,,,
CEDRO,Rad. Inc. total (MJ/m2),2013-04-05 18:00:00,6.76,,,,,
CEDRO,Pressão atmosférica (hPa),2013-04-05 18:00:00,978.80,,,,,
CEDRO,Precipit. Pluviométrica (mm),2013-04-05 18:00:00,0.00,,,,,
CEDRO,Direção do vento (graus),2013-04-05 18:00:00,162.00,,,,,
CAMOCIM,Veloc. do vento media 10m (m/s),2013-04-05 18:00:00,0.00,,,,,
CAMOCIM,Umidade Relativa (%),2013-04-05 18:00:00,64.00,,,,,
CAMOCIM,Temp. do Ar (ºC),2013-04-05 18:00:00,27.40,,,,,
CAMOCIM,Rad. Inc. total (MJ/m2),2013-04-05 18:00:00,7.87,,,,,
CAMOCIM,Pressão atmosférica (hPa),2013-04-05 18:00:00,1008.20,,,,,
CAMOCIM,Precipit. Pluviométrica (mm),2013-04-05 18:00:00,16.40,,,,,
CAMOCIM,Direção do vento (graus),2013-04-05 18:00:00,0.00,,,,,
BANABUIU,Veloc. do vento media 10m (m/s),2013-04-05 18:00:00,0.70,,,,,
BANABUIU,Umidade Relativa (%),2013-04-05 18:00:00,41.60,,,,,
BANABUIU,Temp. do Ar (ºC),2013-04-05 18:00:00,33.40,,,,,
BANABUIU,Rad. Inc. total (MJ/m2),2013-04-05 18:00:00,8.28,,,,,
BANABUIU,Pressão atmosférica (hPa),2013-04-05 18:00:00,991.60,,,,,
BANABUIU,Precipit. Pluviométrica (mm),2013-04-05 18:00:00,0.00,,,,,
BANABUIU,Direção do vento (graus),2013-04-05 18:00:00,69.00,,,,,
ARARIPE,Veloc. do vento media 10m (m/s),2013-04-05 18:00:00,1.90,,,,,
ARARIPE,Umidade Relativa (%),2013-04-05 18:00:00,60.80,,,,,
ARARIPE,Temp. do Ar (ºC),2013-04-05 18:00:00,28.50,,,,,
ARARIPE,Rad. Inc. total (MJ/m2),2013-04-05 18:00:00,8.21,,,,,
ARARIPE,Pressão atmosférica (hPa),2013-04-05 18:00:00,936.50,,,,,
ARARIPE,Precipit. Pluviométrica (mm),2013-04-05 18:00:00,0.00,,,,,
ARARIPE,Direção do vento (graus),2013-04-05 18:00:00,30.00,,,,,
ARACOIABA,Veloc. do vento media 10m (m/s),2013-04-05 18:00:00,0.50,,,,,
ARACOIABA,Umidade Relativa (%),2013-04-05 18:00:00,33.60,,,,,
ARACOIABA,Temp. do Ar (ºC),2013-04-05 18:00:00,51.10,,,,,
ARACOIABA,Rad. Inc. total (MJ/m2),2013-04-05 18:00:00,8.60,,,,,
ARACOIABA,Pressão atmosférica (hPa),2013-04-05 18:00:00,993.90,,,,,
ARACOIABA,Precipit. Pluviométrica (mm),2013-04-05 18:00:00,0.00,,,,,
ARACOIABA,Direção do vento (graus),2013-04-05 18:00:00,63.00,,,,,
ITAICABA,Veloc. do vento media 10m (m/s),2013-04-05 18:00:00,0.00,,,,,
ITAICABA,Umidade Relativa (%),2013-04-05 18:00:00,44.80,,,,,
ITAICABA,Temp. do Ar (ºC),2013-04-05 18:00:00,31.80,,,,,
ITAICABA,Rad. Inc. total (MJ/m2),2013-04-05 18:00:00,7.78,,,,,
ITAICABA,Pressão atmosférica (hPa),2013-04-05 18:00:00,1005.70,,,,,
ITAICABA,Precipit. Pluviométrica (mm),2013-04-05 18:00:00,0.00,,,,,
ITAICABA,Direção do vento (graus),2013-04-05 18:00:00,0.00,,,,,
ACARAU,Veloc. do vento media 10m (m/s),2013-04-05 18:00:00,0.00,,,,,
ACARAU,Umidade Relativa (%),2013-04-05 18:00:00,100.80,,,,,
ACARAU,Temp. do Ar (ºC),2013-04-05 18:00:00,20.70,,,,,
ACARAU,Rad. Inc. total (MJ/m2),2013-04-05 18:00:00,6.49,,,,,
ACARAU,Pressão atmosférica (hPa),2013-04-05 18:00:00,1011.30,,,,,
ACARAU,Precipit. Pluviométrica (mm),2013-04-05 18:00:00,0.00,,,,,
ACARAU,Direção do vento (graus),2013-04-05 18:00:00,0.00,,,,,
ARATUBA,Veloc. do vento media 10m (m/s),2013-04-05 21:00:00,1.10,,,,,
ARATUBA,Umidade Relativa (%),2013-04-05 21:00:00,22.40,,,,,
ARATUBA,Temp. do Ar (ºC),2013-04-05 21:00:00,51.10,,,,,
ARATUBA,Rad. Inc. total (MJ/m2),2013-04-05 21:00:00,2.28,,,,,
ARATUBA,Pressão atmosférica (hPa),2013-04-05 21:00:00,919.60,,,,,
ARATUBA,Precipit. Pluviométrica (mm),2013-04-05 21:00:00,0.00,,,,,
ARATUBA,Direção do vento (graus),2013-04-05 21:00:00,90.00,,,,,
CANINDE-CANGATI,Veloc. do vento media 10m (m/s),2013-04-05 21:00:00,3.70,,,,,
CANINDE-CANGATI,Umidade Relativa (%),2013-04-05 21:00:00,28.80,,,,,
CANINDE-CANGATI,Temp. do Ar (ºC),2013-04-05 21:00:00,2.90,,,,,
CANINDE-CANGATI,Rad. Inc. total (MJ/m2),2013-04-05 21:00:00,1.85,,,,,
CANINDE-CANGATI,Pressão atmosférica (hPa),2013-04-05 21:00:00,979.10,,,,,
CANINDE-CANGATI,Precipit. Pluviométrica (mm),2013-04-05 21:00:00,0.00,,,,,
CANINDE-CANGATI,Direção do vento (graus),2013-04-05 21:00:00,57.00,,,,,
SOBRAL,Veloc. do vento media 10m (m/s),2013-04-05 21:00:00,0.00,,,,,
SOBRAL,Umidade Relativa (%),2013-04-05 21:00:00,0.00,,,,,
SOBRAL,Temp. do Ar (ºC),2013-04-05 21:00:00,0.00,,,,,
SOBRAL,Rad. Inc. total (MJ/m2),2013-04-05 21:00:00,0.00,,,,,
SOBRAL,Pressão atmosférica (hPa),2013-04-05 21:00:00,853.40,,,,,
SOBRAL,Precipit. Pluviométrica (mm),2013-04-05 21:00:00,0.00,,,,,
SOBRAL,Direção do vento (graus),2013-04-05 21:00:00,0.00,,,,,
MARANGUAPE,Veloc. do vento media 10m (m/s),2013-04-05 21:00:00,3.60,,,,,
MARANGUAPE,Umidade Relativa (%),2013-04-05 21:00:00,100.80,,,,,
MARANGUAPE,Temp. do Ar (ºC),2013-04-05 21:00:00,51.10,,,,,
MARANGUAPE,Rad. Inc. total (MJ/m2),2013-04-05 21:00:00,0.26,,,,,
MARANGUAPE,Pressão atmosférica (hPa),2013-04-05 21:00:00,995.70,,,,,
MARANGUAPE,Precipit. Pluviométrica (mm),2013-04-05 21:00:00,0.00,,,,,
MARANGUAPE,Direção do vento (graus),2013-04-05 21:00:00,66.00,,,,,
SAO GONCALO,Veloc. do vento media 10m (m/s),2013-04-05 21:00:00,0.00,,,,,
SAO GONCALO,Umidade Relativa (%),2013-04-05 21:00:00,0.00,,,,,
SAO GONCALO,Temp. do Ar (ºC),2013-04-05 21:00:00,0.00,,,,,
SAO GONCALO,Rad. Inc. total (MJ/m2),2013-04-05 21:00:00,0.00,,,,,
SAO GONCALO,Pressão atmosférica (hPa),2013-04-05 21:00:00,850.00,,,,,
SAO GONCALO,Precipit. Pluviométrica (mm),2013-04-05 21:00:00,0.00,,,,,
SAO GONCALO,Direção do vento (graus),2013-04-05 21:00:00,0.00,,,,,
CAUCAIA,Veloc. do vento media 10m (m/s),2013-04-05 21:00:00,2.20,,,,,
CAUCAIA,Umidade Relativa (%),2013-04-05 21:00:00,100.80,,,,,
CAUCAIA,Temp. do Ar (ºC),2013-04-05 21:00:00,17.40,,,,,
CAUCAIA,Rad. Inc. total (MJ/m2),2013-04-05 21:00:00,9.65,,,,,
CAUCAIA,Pressão atmosférica (hPa),2013-04-05 21:00:00,1005.80,,,,,
CAUCAIA,Precipit. Pluviométrica (mm),2013-04-05 21:00:00,0.00,,,,,
CAUCAIA,Direção do vento (graus),2013-04-05 21:00:00,33.00,,,,,
PENTECOSTE,Veloc. do vento media 10m (m/s),2013-04-05 21:00:00,0.80,,,,,
PENTECOSTE,Umidade Relativa (%),2013-04-05 21:00:00,41.60,,,,,
PENTECOSTE,Temp. do Ar (ºC),2013-04-05 21:00:00,27.60,,,,,
PENTECOSTE,Rad. Inc. total (MJ/m2),2013-04-05 21:00:00,1.22,,,,,
PENTECOSTE,Pressão atmosférica (hPa),2013-04-05 21:00:00,1003.30,,,,,
PENTECOSTE,Precipit. Pluviométrica (mm),2013-04-05 21:00:00,0.00,,,,,
PENTECOSTE,Direção do vento (graus),2013-04-05 21:00:00,0.00,,,,,
PEDRA BRANCA,Veloc. do vento media 10m (m/s),2013-04-05 21:00:00,0.00,,,,,
PEDRA BRANCA,Umidade Relativa (%),2013-04-05 21:00:00,64.00,,,,,
PEDRA BRANCA,Temp. do Ar (ºC),2013-04-05 21:00:00,25.70,,,,,
PEDRA BRANCA,Rad. Inc. total (MJ/m2),2013-04-05 21:00:00,2.35,,,,,
PEDRA BRANCA,Pressão atmosférica (hPa),2013-04-05 21:00:00,952.10,,,,,
PEDRA BRANCA,Precipit. Pluviométrica (mm),2013-04-05 21:00:00,0.00,,,,,
PEDRA BRANCA,Direção do vento (graus),2013-04-05 21:00:00,0.00,,,,,
ITATIRA,Veloc. do vento media 10m (m/s),2013-04-05 21:00:00,0.00,,,,,
ITATIRA,Umidade Relativa (%),2013-04-05 21:00:00,0.00,,,,,
ITATIRA,Temp. do Ar (ºC),2013-04-05 21:00:00,0.00,,,,,
ITATIRA,Rad. Inc. total (MJ/m2),2013-04-05 21:00:00,0.00,,,,,
ITATIRA,Pressão atmosférica (hPa),2013-04-05 21:00:00,850.00,,,,,
ITATIRA,Precipit. Pluviométrica (mm),2013-04-05 21:00:00,0.00,,,,,
ITATIRA,Direção do vento (graus),2013-04-05 21:00:00,0.00,,,,,
AIUABA,Veloc. do vento media 10m (m/s),2013-04-05 21:00:00,0.00,,,,,
AIUABA,Umidade Relativa (%),2013-04-05 21:00:00,62.40,,,,,
AIUABA,Temp. do Ar (ºC),2013-04-05 21:00:00,27.50,,,,,
AIUABA,Rad. Inc. total (MJ/m2),2013-04-05 21:00:00,1.91,,,,,
AIUABA,Pressão atmosférica (hPa),2013-04-05 21:00:00,950.20,,,,,
AIUABA,Precipit. Pluviométrica (mm),2013-04-05 21:00:00,0.00,,,,,
AIUABA,Direção do vento (graus),2013-04-05 21:00:00,0.00,,,,,
UBAJARA,Veloc. do vento media 10m (m/s),2013-04-05 21:00:00,4.20,,,,,
UBAJARA,Umidade Relativa (%),2013-04-05 21:00:00,83.20,,,,,
UBAJARA,Temp. do Ar (ºC),2013-04-05 21:00:00,22.50,,,,,
UBAJARA,Rad. Inc. total (MJ/m2),2013-04-05 21:00:00,0.86,,,,,
UBAJARA,Pressão atmosférica (hPa),2013-04-05 21:00:00,930.10,,,,,
UBAJARA,Precipit. Pluviométrica (mm),2013-04-05 21:00:00,0.00,,,,,
UBAJARA,Direção do vento (graus),2013-04-05 21:00:00,15.00,,,,,
TABULEIRO DO NORTE,Veloc. do vento media 10m (m/s),2013-04-05 21:00:00,0.00,,,,,
TABULEIRO DO NORTE,Umidade Relativa (%),2013-04-05 21:00:00,44.80,,,,,
TABULEIRO DO NORTE,Temp. do Ar (ºC),2013-04-05 21:00:00,31.30,,,,,
TABULEIRO DO NORTE,Rad. Inc. total (MJ/m2),2013-04-05 21:00:00,2.20,,,,,
TABULEIRO DO NORTE,Pressão atmosférica (hPa),2013-04-05 21:00:00,997.80,,,,,
TABULEIRO DO NORTE,Precipit. Pluviométrica (mm),2013-04-05 21:00:00,0.00,,,,,
TABULEIRO DO NORTE,Direção do vento (graus),2013-04-05 21:00:00,0.00,,,,,
SAO BENEDITO,Veloc. do vento media 10m (m/s),2013-04-05 21:00:00,0.00,,,,,
SAO BENEDITO,Umidade Relativa (%),2013-04-05 21:00:00,92.80,,,,,
SAO BENEDITO,Temp. do Ar (ºC),2013-04-05 21:00:00,9.00,,,,,
SAO BENEDITO,Rad. Inc. total (MJ/m2),2013-04-05 21:00:00,1.82,,,,,
SAO BENEDITO,Pressão atmosférica (hPa),2013-04-05 21:00:00,914.10,,,,,
SAO BENEDITO,Precipit. Pluviométrica (mm),2013-04-05 21:00:00,0.00,,,,,
SAO BENEDITO,Direção do vento (graus),2013-04-05 21:00:00,0.00,,,,,
QUIXERAMOBIM,Veloc. do vento media 10m (m/s),2013-04-05 21:00:00,2.30,,,,,
QUIXERAMOBIM,Umidade Relativa (%),2013-04-05 21:00:00,32.00,,,,,
QUIXERAMOBIM,Temp. do Ar (ºC),2013-04-05 21:00:00,51.10,,,,,
QUIXERAMOBIM,Rad. Inc. total (MJ/m2),2013-04-05 21:00:00,1.56,,,,,
QUIXERAMOBIM,Pressão atmosférica (hPa),2013-04-05 21:00:00,983.90,,,,,
QUIXERAMOBIM,Precipit. Pluviométrica (mm),2013-04-05 21:00:00,0.00,,,,,
QUIXERAMOBIM,Direção do vento (graus),2013-04-05 21:00:00,63.00,,,,,
QUIXADA,Veloc. do vento media 10m (m/s),2013-04-05 21:00:00,3.00,,,,,
QUIXADA,Umidade Relativa (%),2013-04-05 21:00:00,30.40,,,,,
QUIXADA,Temp. do Ar (ºC),2013-04-05 21:00:00,51.10,,,,,
QUIXADA,Rad. Inc. total (MJ/m2),2013-04-05 21:00:00,1.80,,,,,
QUIXADA,Pressão atmosférica (hPa),2013-04-05 21:00:00,986.00,,,,,
QUIXADA,Precipit. Pluviométrica (mm),2013-04-05 21:00:00,0.00,,,,,
QUIXADA,Direção do vento (graus),2013-04-05 21:00:00,48.00,,,,,
LAVRAS DA MANGABEIRA,Veloc. do vento media 10m (m/s),2013-04-05 21:00:00,0.00,,,,,
LAVRAS DA MANGABEIRA,Umidade Relativa (%),2013-04-05 21:00:00,73.60,,,,,
LAVRAS DA MANGABEIRA,Temp. do Ar (ºC),2013-04-05 21:00:00,27.20,,,,,
LAVRAS DA MANGABEIRA,Rad. Inc. total (MJ/m2),2013-04-05 21:00:00,12.28,,,,,
LAVRAS DA MANGABEIRA,Pressão atmosférica (hPa),2013-04-05 21:00:00,978.20,,,,,
LAVRAS DA MANGABEIRA,Precipit. Pluviométrica (mm),2013-04-05 21:00:00,0.00,,,,,
LAVRAS DA MANGABEIRA,Direção do vento (graus),2013-04-05 21:00:00,0.00,,,,,
JERICOACOARA,Veloc. do vento media 10m (m/s),2013-04-05 21:00:00,0.00,,,,,
JERICOACOARA,Umidade Relativa (%),2013-04-05 21:00:00,80.00,,,,,
JERICOACOARA,Temp. do Ar (ºC),2013-04-05 21:00:00,26.70,,,,,
JERICOACOARA,Rad. Inc. total (MJ/m2),2013-04-05 21:00:00,8.12,,,,,
JERICOACOARA,Pressão atmosférica (hPa),2013-04-05 21:00:00,1014.50,,,,,
JERICOACOARA,Precipit. Pluviométrica (mm),2013-04-05 21:00:00,0.00,,,,,
JERICOACOARA,Direção do vento (graus),2013-04-05 21:00:00,0.00,,,,,
JAGUARUANA,Veloc. do vento media 10m (m/s),2013-04-05 21:00:00,0.00,,,,,
JAGUARUANA,Umidade Relativa (%),2013-04-05 21:00:00,73.60,,,,,
JAGUARUANA,Temp. do Ar (ºC),2013-04-05 21:00:00,26.60,,,,,
JAGUARUANA,Rad. Inc. total (MJ/m2),2013-04-05 21:00:00,1.85,,,,,
JAGUARUANA,Pressão atmosférica (hPa),2013-04-05 21:00:00,1011.00,,,,,
JAGUARUANA,Precipit. Pluviométrica (mm),2013-04-05 21:00:00,0.00,,,,,
JAGUARUANA,Direção do vento (graus),2013-04-05 21:00:00,0.00,,,,,
ITAPIPOCA,Veloc. do vento media 10m (m/s),2013-04-05 21:00:00,3.80,,,,,
ITAPIPOCA,Umidade Relativa (%),2013-04-05 21:00:00,100.80,,,,,
ITAPIPOCA,Temp. do Ar (ºC),2013-04-05 21:00:00,16.40,,,,,
ITAPIPOCA,Rad. Inc. total (MJ/m2),2013-04-05 21:00:00,0.00,,,,,
ITAPIPOCA,Pressão atmosférica (hPa),2013-04-05 21:00:00,1054.70,,,,,
ITAPIPOCA,Precipit. Pluviométrica (mm),2013-04-05 21:00:00,11.40,,,,,
ITAPIPOCA,Direção do vento (graus),2013-04-05 21:00:00,303.00,,,,,
IGUATU,Veloc. do vento media 10m (m/s),2013-04-05 21:00:00,0.00,,,,,
IGUATU,Umidade Relativa (%),2013-04-05 21:00:00,0.00,,,,,
IGUATU,Temp. do Ar (ºC),2013-04-05 21:00:00,0.00,,,,,
IGUATU,Rad. Inc. total (MJ/m2),2013-04-05 21:00:00,0.00,,,,,
IGUATU,Pressão atmosférica (hPa),2013-04-05 21:00:00,850.00,,,,,
IGUATU,Precipit. Pluviométrica (mm),2013-04-05 21:00:00,0.00,,,,,
IGUATU,Direção do vento (graus),2013-04-05 21:00:00,0.00,,,,,
IBARETAMA,Veloc. do vento media 10m (m/s),2013-04-05 21:00:00,0.00,,,,,
IBARETAMA,Umidade Relativa (%),2013-04-05 21:00:00,12.80,,,,,
IBARETAMA,Temp. do Ar (ºC),2013-04-05 21:00:00,12.70,,,,,
IBARETAMA,Rad. Inc. total (MJ/m2),2013-04-05 21:00:00,1.08,,,,,
IBARETAMA,Pressão atmosférica (hPa),2013-04-05 21:00:00,1054.70,,,,,
IBARETAMA,Precipit. Pluviométrica (mm),2013-04-05 21:00:00,0.00,,,,,
IBARETAMA,Direção do vento (graus),2013-04-05 21:00:00,0.00,,,,,
CRATO,Veloc. do vento media 10m (m/s),2013-04-05 21:00:00,0.80,,,,,
CRATO,Umidade Relativa (%),2013-04-05 21:00:00,88.00,,,,,
CRATO,Temp. do Ar (ºC),2013-04-05 21:00:00,20.30,,,,,
CRATO,Rad. Inc. total (MJ/m2),2013-04-05 21:00:00,1.08,,,,,
CRATO,Pressão atmosférica (hPa),2013-04-05 21:00:00,912.70,,,,,
CRATO,Precipit. Pluviométrica (mm),2013-04-05 21:00:00,2.20,,,,,
CRATO,Direção do vento (graus),2013-04-05 21:00:00,9.00,,,,,
CEDRO,Veloc. do vento media 10m (m/s),2013-04-05 21:00:00,1.80,,,,,
CEDRO,Umidade Relativa (%),2013-04-05 21:00:00,75.20,,,,,
CEDRO,Temp. do Ar (ºC),2013-04-05 21:00:00,27.30,,,,,
CEDRO,Rad. Inc. total (MJ/m2),2013-04-05 21:00:00,2.39,,,,,
CEDRO,Pressão atmosférica (hPa),2013-04-05 21:00:00,979.80,,,,,
CEDRO,Precipit. Pluviométrica (mm),2013-04-05 21:00:00,0.00,,,,,
CEDRO,Direção do vento (graus),2013-04-05 21:00:00,162.00,,,,,
CAMOCIM,Veloc. do vento media 10m (m/s),2013-04-05 21:00:00,0.00,,,,,
CAMOCIM,Umidade Relativa (%),2013-04-05 21:00:00,73.60,,,,,
CAMOCIM,Temp. do Ar (ºC),2013-04-05 21:00:00,25.30,,,,,
CAMOCIM,Rad. Inc. total (MJ/m2),2013-04-05 21:00:00,3.68,,,,,
CAMOCIM,Pressão atmosférica (hPa),2013-04-05 21:00:00,1009.00,,,,,
CAMOCIM,Precipit. Pluviométrica (mm),2013-04-05 21:00:00,0.00,,,,,
CAMOCIM,Direção do vento (graus),2013-04-05 21:00:00,0.00,,,,,
BANABUIU,Veloc. do vento media 10m (m/s),2013-04-05 21:00:00,0.10,,,,,
BANABUIU,Umidade Relativa (%),2013-04-05 21:00:00,44.80,,,,,
BANABUIU,Temp. do Ar (ºC),2013-04-05 21:00:00,31.00,,,,,
BANABUIU,Rad. Inc. total (MJ/m2),2013-04-05 21:00:00,2.26,,,,,
BANABUIU,Pressão atmosférica (hPa),2013-04-05 21:00:00,991.70,,,,,
BANABUIU,Precipit. Pluviométrica (mm),2013-04-05 21:00:00,0.00,,,,,
BANABUIU,Direção do vento (graus),2013-04-05 21:00:00,51.00,,,,,
ARARIPE,Veloc. do vento media 10m (m/s),2013-04-05 21:00:00,2.90,,,,,
ARARIPE,Umidade Relativa (%),2013-04-05 21:00:00,72.00,,,,,
ARARIPE,Temp. do Ar (ºC),2013-04-05 21:00:00,25.00,,,,,
ARARIPE,Rad. Inc. total (MJ/m2),2013-04-05 21:00:00,3.31,,,,,
ARARIPE,Pressão atmosférica (hPa),2013-04-05 21:00:00,937.10,,,,,
ARARIPE,Precipit. Pluviométrica (mm),2013-04-05 21:00:00,0.00,,,,,
ARARIPE,Direção do vento (graus),2013-04-05 21:00:00,81.00,,,,,
ARACOIABA,Veloc. do vento media 10m (m/s),2013-04-05 21:00:00,0.50,,,,,
ARACOIABA,Umidade Relativa (%),2013-04-05 21:00:00,28.80,,,,,
ARACOIABA,Temp. do Ar (ºC),2013-04-05 21:00:00,51.10,,,,,
ARACOIABA,Rad. Inc. total (MJ/m2),2013-04-05 21:00:00,2.23,,,,,
ARACOIABA,Pressão atmosférica (hPa),2013-04-05 21:00:00,995.20,,,,,
ARACOIABA,Precipit. Pluviométrica (mm),2013-04-05 21:00:00,0.00,,,,,
ARACOIABA,Direção do vento (graus),2013-04-05 21:00:00,48.00,,,,,
ITAICABA,Veloc. do vento media 10m (m/s),2013-04-05 21:00:00,0.00,,,,,
ITAICABA,Umidade Relativa (%),2013-04-05 21:00:00,70.40,,,,,
ITAICABA,Temp. do Ar (ºC),2013-04-05 21:00:00,28.00,,,,,
ITAICABA,Rad. Inc. total (MJ/m2),2013-04-05 21:00:00,2.35,,,,,
ITAICABA,Pressão atmosférica (hPa),2013-04-05 21:00:00,1007.30,,,,,
ITAICABA,Precipit. Pluviométrica (mm),2013-04-05 21:00:00,0.00,,,,,
ITAICABA,Direção do vento (graus),2013-04-05 21:00:00,0.00,,,,,
ACARAU,Veloc. do vento media 10m (m/s),2013-04-05 21:00:00,0.00,,,,,
ACARAU,Umidade Relativa (%),2013-04-05 21:00:00,100.80,,,,,
ACARAU,Temp. do Ar (ºC),2013-04-05 21:00:00,20.80,,,,,
ACARAU,Rad. Inc. total (MJ/m2),2013-04-05 21:00:00,1.06,,,,,
ACARAU,Pressão atmosférica (hPa),2013-04-05 21:00:00,1012.10,,,,,
ACARAU,Precipit. Pluviométrica (mm),2013-04-05 21:00:00,0.00,,,,,
ACARAU,Direção do vento (graus),2013-04-05 21:00:00,0.00,,,,,
VICOSA DO CEARA,Veloc. do vento media 10m (m/s),2013-04-06 00:00:00,0.00,,,,,
VICOSA DO CEARA,Umidade Relativa (%),2013-04-06 00:00:00,0.00,,,,,
VICOSA DO CEARA,Temp. do Ar (ºC),2013-04-06 00:00:00,0.00,,,,,
VICOSA DO CEARA,Rad. Inc. total (MJ/m2),2013-04-06 00:00:00,0.00,,,,,
VICOSA DO CEARA,Pressão atmosférica (hPa),2013-04-06 00:00:00,850.00,,,,,
VICOSA DO CEARA,Precipit. Pluviométrica (mm),2013-04-06 00:00:00,0.00,,,,,
VICOSA DO CEARA,Direção do vento (graus),2013-04-06 00:00:00,0.00,,,,,
SAO GONCALO,Veloc. do vento media 10m (m/s),2013-04-06 00:00:00,0.00,,,,,
SAO GONCALO,Umidade Relativa (%),2013-04-06 00:00:00,0.00,,,,,
SAO GONCALO,Temp. do Ar (ºC),2013-04-06 00:00:00,0.00,,,,,
SAO GONCALO,Rad. Inc. total (MJ/m2),2013-04-06 00:00:00,0.00,,,,,
SAO GONCALO,Pressão atmosférica (hPa),2013-04-06 00:00:00,850.00,,,,,
SAO GONCALO,Precipit. Pluviométrica (mm),2013-04-06 00:00:00,0.00,,,,,
SAO GONCALO,Direção do vento (graus),2013-04-06 00:00:00,0.00,,,,,
SANTANA DO CARIRI,Veloc. do vento media 10m (m/s),2013-04-06 00:00:00,0.00,,,,,
SANTANA DO CARIRI,Umidade Relativa (%),2013-04-06 00:00:00,0.00,,,,,
SANTANA DO CARIRI,Temp. do Ar (ºC),2013-04-06 00:00:00,0.00,,,,,
SANTANA DO CARIRI,Rad. Inc. total (MJ/m2),2013-04-06 00:00:00,0.00,,,,,
SANTANA DO CARIRI,Pressão atmosférica (hPa),2013-04-06 00:00:00,850.00,,,,,
SANTANA DO CARIRI,Precipit. Pluviométrica (mm),2013-04-06 00:00:00,0.00,,,,,
SANTANA DO CARIRI,Direção do vento (graus),2013-04-06 00:00:00,0.00,,,,,
SANTA QUITERIA,Veloc. do vento media 10m (m/s),2013-04-06 00:00:00,0.00,,,,,
SANTA QUITERIA,Umidade Relativa (%),2013-04-06 00:00:00,0.00,,,,,
SANTA QUITERIA,Temp. do Ar (ºC),2013-04-06 00:00:00,0.00,,,,,
SANTA QUITERIA,Rad. Inc. total (MJ/m2),2013-04-06 00:00:00,0.00,,,,,
SANTA QUITERIA,Pressão atmosférica (hPa),2013-04-06 00:00:00,850.00,,,,,
SANTA QUITERIA,Precipit. Pluviométrica (mm),2013-04-06 00:00:00,0.00,,,,,
SANTA QUITERIA,Direção do vento (graus),2013-04-06 00:00:00,0.00,,,,,
CAUCAIA,Veloc. do vento media 10m (m/s),2013-04-06 00:00:00,0.00,,,,,
CAUCAIA,Umidade Relativa (%),2013-04-06 00:00:00,100.80,,,,,
CAUCAIA,Temp. do Ar (ºC),2013-04-06 00:00:00,15.10,,,,,
CAUCAIA,Rad. Inc. total (MJ/m2),2013-04-06 00:00:00,0.00,,,,,
CAUCAIA,Pressão atmosférica (hPa),2013-04-06 00:00:00,1007.20,,,,,
CAUCAIA,Precipit. Pluviométrica (mm),2013-04-06 00:00:00,0.00,,,,,
CAUCAIA,Direção do vento (graus),2013-04-06 00:00:00,0.00,,,,,
JERICOACOARA,Veloc. do vento media 10m (m/s),2013-04-06 00:00:00,0.00,,,,,
JERICOACOARA,Umidade Relativa (%),2013-04-06 00:00:00,86.40,,,,,
JERICOACOARA,Temp. do Ar (ºC),2013-04-06 00:00:00,25.90,,,,,
JERICOACOARA,Rad. Inc. total (MJ/m2),2013-04-06 00:00:00,9.56,,,,,
